"id";"uen";"oficina_comercial";"cod_motivo";"motivo";"vendedor";"cod_cliente";"cliente";"rut";"domicilio";"camion";"carga";"sector";"tf";"anula_rebaja";"categoria";"fecha_factura";"facturas";"ncr";"total";"producto";"suma_de_cajas";"empresario";"fecha_subida";"fecha_real"
"97545";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450352";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97546";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450353";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97547";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450356";"7";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97548";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450404";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97549";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450459";"21";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97550";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450546";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97551";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"CERVEZAS       ";"2018-04-02";"83108674";"20712989";"583967";"450585";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97552";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ENERGETICA     ";"2018-04-02";"83108670";"20712985";"1360255";"870400";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97553";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ENERGETICA     ";"2018-04-02";"83108670";"20712985";"1360255";"870401";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97554";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ENERGETICA     ";"2018-04-02";"83108670";"20712985";"1360255";"870402";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97555";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ENERGETICA     ";"2018-04-02";"83108670";"20712985";"1360255";"870698";"5";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97556";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"905";"8";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97557";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"915";"19";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97558";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"925";"9";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97559";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"935";"6";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97560";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"957";"7";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97561";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1005";"13";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97562";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1014";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97563";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1016";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97564";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1284";"5";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97565";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1325";"6";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97566";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1327";"19";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97567";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1664";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97568";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1667";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97569";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1674";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97570";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1710";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97571";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1715";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97572";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"1719";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97573";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"4770";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97574";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"4785";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97575";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"4792";"23";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97576";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870056";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97577";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870181";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97578";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870375";"9";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97579";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870376";"10";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97580";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870690";"6";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97581";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"870802";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97582";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"GASEOSAS       ";"2018-04-02";"83108670";"20712985";"1360255";"875148";"5";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97583";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ISOTONICA      ";"2018-04-02";"83108670";"20712985";"1360255";"1152";"4";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97584";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ISOTONICA      ";"2018-04-02";"83108670";"20712985";"1360255";"1237";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97585";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ISOTONICA      ";"2018-04-02";"83108670";"20712985";"1360255";"870667";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97586";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ISOTONICA      ";"2018-04-02";"83108670";"20712985";"1360255";"875219";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97587";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"ISOTONICA      ";"2018-04-02";"83108670";"20712985";"1360255";"875220";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97588";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870422";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97589";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870425";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97590";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870431";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97591";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870473";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97592";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870485";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97593";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870487";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97594";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"JUGO EN POLVO  ";"2018-04-02";"83108670";"20712985";"1360255";"870493";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97595";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"LICORES-RON    ";"2018-04-02";"83108672";"20712987";"358888";"445554";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97596";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"LICORES-RON    ";"2018-04-02";"83108672";"20712987";"358888";"445556";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97597";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"MINERALES      ";"2018-04-02";"83108675";"20712990";"44582";"870270";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97598";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"MINERALES      ";"2018-04-02";"83108675";"20712990";"44582";"870780";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97599";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"MINERALES      ";"2018-04-02";"83108675";"20712990";"44582";"870800";"2";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97600";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"MINERALES      ";"2018-04-02";"83108675";"20712990";"44582";"870803";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97601";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"MINERALES      ";"2018-04-02";"83108675";"20712990";"44582";"870804";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97602";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"NECTARES       ";"2018-04-02";"83108671";"20712986";"18200";"870334";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97603";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"NECTARES       ";"2018-04-02";"83108671";"20712986";"18200";"870335";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97604";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"PISCO          ";"2018-04-02";"83108672";"20712987";"358888";"445206";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97605";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"PISCO          ";"2018-04-02";"83108672";"20712987";"358888";"445427";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97606";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"PISCO          ";"2018-04-02";"83108672";"20712987";"358888";"445473";"1";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
"97607";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96601";"763460";"HIPERMERCADOS T";"78627210-6          ";"MENDOZA 535 LOCAL H 100 535                  ";"S11";"1";"0";"CRED PROD      ";"Anula ";"PISCO          ";"2018-04-02";"83108672";"20712987";"358888";"445478";"4";"Integra";"2018-04-02";"12-04-2018 a las 16:00"
